diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,5,1->2,Everybody,laughed,100,10,0,0,12,12,12,44,1,9,9,True,laughed,True,12.0,9.416666666666666,10.0,0.0,0.0,1.0,1.453573288756042
nonpaper diagnostic,5,2->3,laughed,",",10,10,0,0,10,10,10,44,1,10,10,True,",",True,10.0,10.0,10.0,0.0,0.0,1.0,1.8889177191147435
nonpaper diagnostic,5,3->4,",",and,10,10,0,0,19,19,19,36,1,10,10,True,and,True,19.0,8.105263157894736,10.0,0.0,0.0,1.0,2.4500877887034873
nonpaper diagnostic,5,4->5,and,poor,10,10,7,65,51,51,51,47,31,1,1,True,Gilbert,False,51.0,9.647058823529411,10.0,0.0,0.0,1.0,1.2802938772010275
nonpaper diagnostic,5,5->6,poor,Rogers,73,10,1,9,48,48,48,52,1,7,7,True,Rogers,True,48.0,6.291666666666667,5.5,0.0,0.020833333333333332,0.9791666666666666,0.9194234582010066
nonpaper diagnostic,5,6->7,Rogers,had,19,10,0,0,10,10,10,41,1,9,9,True,had,True,10.0,10.0,10.0,0.0,0.0,1.0,1.3004344800358143
nonpaper diagnostic,6,1->2,The,easel,100,10,4,37,66,66,66,45,,0,0,False,youth,False,66.0,9.833333333333334,10.0,0.0,0.015151515151515152,0.9848484848484849,1.287076555625757
nonpaper diagnostic,6,2->3,easel,stood,46,10,1,9,20,20,20,35,1,8,8,True,stood,True,20.0,7.2,7.5,0.0,0.2,0.8,1.1771204922106384
nonpaper diagnostic,6,3->4,stood,beneath,19,10,0,0,10,10,10,33,1,10,10,True,beneath,True,10.0,10.0,10.0,0.0,0.0,1.0,1.514428385155425
nonpaper diagnostic,6,4->5,beneath,these,10,10,0,0,10,10,10,55,1,10,10,True,these,True,10.0,10.0,10.0,0.0,0.0,1.0,1.5679268614353277
nonpaper diagnostic,6,5->6,these,three,10,10,0,0,10,10,10,38,1,10,10,True,three,True,10.0,10.0,10.0,0.0,0.0,1.0,1.3004344800358143
nonpaper diagnostic,6,6->7,three,old,10,10,0,0,10,10,10,36,1,10,10,True,old,True,10.0,10.0,10.0,0.0,0.0,1.0,1.5829064347937003
nonpaper diagnostic,7,1->2,`,That,100,10,3,27,79,79,79,44,,0,0,False,what,False,79.0,9.455696202531646,10.0,0.0,0.0,1.0,1.1741444170362405
nonpaper diagnostic,7,2->3,That,would,37,10,1,10,20,20,20,41,1,9,9,True,would,True,20.0,6.8,5.0,0.0,0.0,1.0,0.7877030396278206
nonpaper diagnostic,7,3->4,would,n't,19,10,3,30,7,7,7,26,1,7,7,True,n't,True,7.0,10.0,10.0,0.0,0.0,1.0,1.65199589558946
nonpaper diagnostic,7,4->5,n't,be,37,10,2,19,33,33,33,35,1,4,4,True,be,True,33.0,6.303030303030303,5.0,0.0,0.030303030303030304,0.9696969696969697,0.735999023140552
nonpaper diagnostic,7,5->6,be,very,28,10,0,0,20,20,20,55,1,10,10,True,very,True,20.0,6.7,7.0,0.0,0.0,1.0,0.6750372923237522
nonpaper diagnostic,7,6->7,very,nice,10,10,0,0,10,10,10,43,1,10,10,True,nice,True,10.0,10.0,10.0,0.0,0.0,1.0,2.001264519302539
nonpaper diagnostic,8,1->2,``,I,100,10,3,27,60,60,60,43,1,5,5,True,I,True,60.0,11.766666666666667,10.0,0.0,0.0,1.0,1.8243002458769702
nonpaper diagnostic,8,2->3,I,have,37,10,3,27,39,39,39,45,39,1,1,True,heard,False,39.0,8.0,10.0,0.0,0.0,1.0,0.8307452934143098
nonpaper diagnostic,8,3->4,have,tasted,37,10,2,20,27,27,27,45,1,7,7,True,tasted,True,27.0,5.851851851851852,4.0,0.0,0.0,1.0,0.4187854858831742
nonpaper diagnostic,8,4->5,tasted,eggs,28,10,0,0,24,24,24,39,1,9,9,True,eggs,True,24.0,7.125,7.0,0.0,0.08333333333333333,0.9166666666666666,1.2008107182733336
nonpaper diagnostic,8,5->6,eggs,",",10,10,1,10,9,9,9,39,1,9,9,True,",",True,9.0,10.0,10.0,0.0,0.0,1.0,0.9616107969297644
nonpaper diagnostic,8,6->7,",",certainly,19,10,0,0,59,59,59,56,,0,0,False,I,False,59.0,6.576271186440678,6.0,0.0,0.0,1.0,0.869688815454865
nonpaper diagnostic,9,1->2,``,Oh,100,10,6,54,60,60,60,43,,0,0,False,I,False,60.0,11.766666666666667,10.0,0.0,0.0,1.0,1.8243002458769702
nonpaper diagnostic,9,2->3,Oh,",",64,10,0,0,10,10,10,44,1,10,10,True,",",True,10.0,10.0,10.0,0.0,0.0,1.0,1.2469360037559118
nonpaper diagnostic,9,3->4,",",Nan,10,10,7,69,30,30,30,42,5,2,2,True,come,False,30.0,6.5,6.0,0.03333333333333333,0.13333333333333333,0.8333333333333334,0.8555743490632618
nonpaper diagnostic,9,4->5,Nan,",",73,10,1,10,20,20,20,50,1,6,6,True,",",True,20.0,6.65,7.5,0.0,0.15,0.85,0.7933735465106848
nonpaper diagnostic,9,5->6,",",do,19,10,3,28,48,48,48,56,4,2,2,True,I,False,48.0,6.333333333333333,6.0,0.0,0.020833333333333332,0.9791666666666666,0.8121494288227858
nonpaper diagnostic,9,6->7,do,you,37,10,0,0,16,16,16,41,1,7,7,True,you,True,16.0,7.125,8.0,0.0,0.0,1.0,0.6607933230142282
nonpaper diagnostic,10,1->2,You,are,100,10,2,18,59,59,59,56,,0,0,False,see,False,59.0,10.627118644067796,10.0,0.0,0.01694915254237288,0.9830508474576272,1.5381743699930064
nonpaper diagnostic,10,2->3,are,a,28,10,1,10,10,10,10,40,1,9,9,True,a,True,10.0,9.4,10.0,0.0,0.0,1.0,1.0853706053906054
nonpaper diagnostic,10,3->4,a,minister,19,10,0,0,18,18,18,46,1,10,10,True,minister,True,18.0,7.666666666666667,10.0,0.0,0.05555555555555555,0.9444444444444444,0.8157520425736791
nonpaper diagnostic,10,4->5,minister,and,10,10,2,20,8,8,8,28,1,8,8,True,and,True,8.0,10.0,10.0,0.0,0.0,1.0,1.6749238139951328
nonpaper diagnostic,10,5->6,and,it,28,10,0,0,42,42,42,49,2,4,4,True,and,False,42.0,6.214285714285714,5.0,0.0,0.07142857142857142,0.9285714285714286,0.7222054098776504
nonpaper diagnostic,10,6->7,it,would,10,10,0,0,10,10,10,40,1,9,9,True,would,True,10.0,9.4,10.0,0.0,0.0,1.0,1.0249173271943155
nonpaper diagnostic,11,1->2,There,was,100,10,1,10,23,23,23,40,1,7,7,True,was,True,23.0,6.782608695652174,6.0,0.0,0.08695652173913043,0.9130434782608695,0.6805324804195323
nonpaper diagnostic,11,2->3,was,n't,19,10,1,10,16,16,16,48,1,6,6,True,n't,True,16.0,8.9375,10.0,0.0,0.0,1.0,1.4910228017829676
nonpaper diagnostic,11,3->4,n't,one,19,10,2,19,24,24,24,43,4,2,2,True,long,False,24.0,10.083333333333334,10.0,0.0,0.0,1.0,1.431282836603743
nonpaper diagnostic,11,4->5,one,of,28,10,1,9,23,23,23,39,1,8,8,True,of,True,23.0,7.086956521739131,7.0,0.0,0.08695652173913043,0.9130434782608695,1.1343566014973336
nonpaper diagnostic,11,5->6,of,you,19,10,0,0,12,12,12,45,1,9,9,True,you,True,12.0,9.0,10.0,0.0,0.0,1.0,1.0119885287600057
nonpaper diagnostic,11,6->7,you,dared,10,10,0,0,9,9,9,36,1,9,9,True,dared,True,9.0,10.0,10.0,0.0,0.0,1.0,1.3337224208321983
nonpaper diagnostic,12,1->2,In,1715,100,10,0,0,23,23,23,48,1,10,10,True,1715,True,23.0,7.173913043478261,9.0,0.0,0.08695652173913043,0.9130434782608695,1.1092201415633016
nonpaper diagnostic,12,2->3,1715,",",10,10,3,30,7,7,7,28,1,7,7,True,",",True,7.0,10.0,10.0,0.0,0.0,1.0,1.0635126565105313
nonpaper diagnostic,12,3->4,",",what,37,10,6,56,77,77,77,39,14,1,2,True,and,False,77.0,8.558441558441558,7.0,0.0,0.0,1.0,1.5472580969143754
nonpaper diagnostic,12,4->5,what,must,64,10,1,9,28,28,28,48,1,7,7,True,must,True,28.0,6.964285714285714,6.0,0.0,0.03571428571428571,0.9642857142857143,0.8131485993389449
nonpaper diagnostic,12,5->6,must,he,19,10,1,10,13,13,13,51,1,9,9,True,he,True,13.0,8.153846153846153,10.0,0.0,0.0,1.0,0.9210068251891202
nonpaper diagnostic,12,6->7,he,do,19,10,0,0,10,10,10,48,1,10,10,True,do,True,10.0,10.0,10.0,0.0,0.0,1.0,1.3004344800358143
nonpaper diagnostic,13,1->2,`,Her,100,10,4,36,79,79,79,44,,0,0,False,what,False,79.0,9.455696202531646,10.0,0.0,0.0,1.0,1.1741444170362405
nonpaper diagnostic,13,2->3,Her,petals,46,10,0,0,10,10,10,48,1,10,10,True,petals,True,10.0,10.0,10.0,0.0,0.0,1.0,1.6214253377152303
nonpaper diagnostic,13,3->4,petals,are,10,10,1,10,9,9,9,41,1,9,9,True,are,True,9.0,10.0,10.0,0.0,0.0,1.0,1.3182673054624485
nonpaper diagnostic,13,4->5,are,done,19,10,1,10,10,10,10,46,1,9,9,True,done,True,10.0,9.4,10.0,0.0,0.0,1.0,1.4063614630700219
nonpaper diagnostic,13,5->6,done,up,19,10,2,20,8,8,8,32,1,8,8,True,up,True,8.0,10.0,10.0,0.0,0.0,1.0,1.5545522423653515
nonpaper diagnostic,13,6->7,up,close,28,10,0,0,11,11,11,40,1,10,10,True,close,True,11.0,9.363636363636363,10.0,0.0,0.09090909090909091,0.9090909090909091,1.2313728106563042
nonpaper diagnostic,14,1->2,So,all,100,10,2,18,31,31,31,41,,0,0,False,they,False,31.0,8.806451612903226,10.0,0.0,0.06451612903225806,0.9354838709677419,1.2973455285126216
nonpaper diagnostic,14,2->3,all,the,28,10,2,19,16,16,16,38,1,7,7,True,the,True,16.0,7.375,10.0,0.0,0.0,1.0,0.582217435978121
nonpaper diagnostic,14,3->4,the,little,28,10,3,27,40,40,40,53,2,4,4,True,and,False,40.0,6.125,5.0,0.0,0.05,0.95,0.6825319337925115
nonpaper diagnostic,14,4->5,little,demons,37,10,0,0,24,24,24,45,1,6,6,True,demons,True,24.0,6.875,6.0,0.0,0.125,0.875,0.9233357344434233
nonpaper diagnostic,14,5->6,demons,came,10,10,1,10,9,9,9,38,1,9,9,True,came,True,9.0,10.0,10.0,0.0,0.0,1.0,1.4965955597287908
nonpaper diagnostic,14,6->7,came,dragging,19,10,0,0,12,12,12,48,1,8,8,True,dragging,True,12.0,8.75,10.0,0.0,0.08333333333333333,0.9166666666666666,1.207703787817316
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,0,0,25,25,25,48,1,9,9,True,'s,True,25.0,7.0,7.0,0.0,0.16,0.84,0.8633894362934106
nonpaper diagnostic,15,2->3,'s,heart,10,10,2,20,8,8,8,34,1,8,8,True,heart,True,8.0,10.0,10.0,0.0,0.0,1.0,1.2710103180818677
nonpaper diagnostic,15,3->4,heart,was,28,10,0,0,23,23,23,42,1,8,8,True,was,True,23.0,6.913043478260869,6.0,0.0,0.043478260869565216,0.9565217391304348,0.943771690541868
nonpaper diagnostic,15,4->5,was,on,10,10,3,30,7,7,7,29,1,7,7,True,on,True,7.0,10.0,10.0,0.0,0.0,1.0,1.3271837181757655
nonpaper diagnostic,15,5->6,on,fire,37,10,3,28,28,28,28,47,1,5,5,True,fire,True,28.0,6.107142857142857,5.0,0.0,0.03571428571428571,0.9642857142857143,0.6851714525964037
nonpaper diagnostic,15,6->7,fire,with,37,10,0,0,10,10,10,47,1,8,8,True,with,True,10.0,9.8,10.0,0.0,0.0,1.0,1.363724343385123
nonpaper diagnostic,16,1->2,``,And,100,10,8,73,60,60,60,43,,0,0,False,I,False,60.0,11.766666666666667,10.0,0.0,0.0,1.0,1.8243002458769702
nonpaper diagnostic,16,2->3,And,I,82,10,7,63,38,38,38,41,1,3,6,True,I,True,38.0,5.815789473684211,5.5,0.0,0.0,1.0,0.7940764046341313
nonpaper diagnostic,16,3->4,I,to,73,10,6,54,80,80,80,48,,0,0,False,wonder,False,80.0,7.175,7.0,0.0,0.0125,0.9875,0.67969541667858
nonpaper diagnostic,16,4->5,to,see,64,10,3,27,80,80,80,46,3,3,3,True,Here,False,80.0,6.6375,7.0,0.0,0.0125,0.9875,0.5579425023661153
nonpaper diagnostic,16,5->6,see,Miss,37,10,0,0,24,24,24,57,1,7,7,True,Miss,True,24.0,6.833333333333333,6.5,0.0,0.08333333333333333,0.9166666666666666,1.0195674795663254
nonpaper diagnostic,16,6->7,Miss,Marsch,10,10,0,0,10,10,10,47,1,10,10,True,Marsch,True,10.0,10.0,10.0,0.0,0.0,1.0,1.3004344800358143
nonpaper diagnostic,17,1->2,For,he,100,10,0,0,12,12,12,52,1,10,10,True,he,True,12.0,9.0,10.0,0.0,0.0,1.0,1.3026635832141436
nonpaper diagnostic,17,2->3,he,wished,10,10,1,10,9,9,9,40,1,9,9,True,wished,True,9.0,10.0,10.0,0.0,0.0,1.0,1.4906512845865791
nonpaper diagnostic,17,3->4,wished,to,19,10,0,0,10,10,10,55,1,10,10,True,to,True,10.0,10.0,10.0,0.0,0.0,1.0,1.460929908875522
nonpaper diagnostic,17,4->5,to,challenge,10,10,1,10,9,9,9,38,1,9,9,True,challenge,True,9.0,10.0,10.0,0.0,0.0,1.0,0.9473445365884567
nonpaper diagnostic,17,5->6,challenge,the,19,10,1,10,9,9,9,33,1,9,9,True,the,True,9.0,10.0,10.0,0.0,0.0,1.0,1.4371528083066767
nonpaper diagnostic,17,6->7,the,Spirit,19,10,0,0,35,35,35,45,1,6,6,True,Spirit,True,35.0,6.257142857142857,5.0,0.0,0.05714285714285714,0.9428571428571428,0.8123008508381072
nonpaper diagnostic,18,1->2,`,Shall,100,10,5,45,79,79,79,44,,0,0,False,what,False,79.0,9.455696202531646,10.0,0.0,0.0,1.0,1.1741444170362405
nonpaper diagnostic,18,2->3,Shall,I,55,10,1,10,9,9,9,44,1,9,9,True,I,True,9.0,10.0,10.0,0.0,0.0,1.0,1.3777100568845626
nonpaper diagnostic,18,3->4,I,never,19,10,2,19,19,19,19,37,1,7,7,True,never,True,19.0,7.0,7.0,0.0,0.05263157894736842,0.9473684210526315,0.7406049456408698
nonpaper diagnostic,18,4->5,never,be,28,10,1,9,25,25,25,39,1,6,6,True,be,True,25.0,6.92,6.0,0.0,0.12,0.88,1.1601022384717203
nonpaper diagnostic,18,5->6,be,able,19,10,3,30,11,11,11,31,1,6,6,True,able,True,11.0,7.909090909090909,10.0,0.0,0.0,1.0,0.9124484114720398
nonpaper diagnostic,18,6->7,able,to,37,10,0,0,21,21,21,55,1,5,5,True,to,True,21.0,6.285714285714286,5.0,0.0,0.047619047619047616,0.9523809523809523,0.8372131681571735
nonpaper diagnostic,19,1->2,``,Then,100,10,6,55,60,60,60,43,42,1,1,True,I,False,60.0,11.766666666666667,10.0,0.0,0.0,1.0,1.8243002458769702
nonpaper diagnostic,19,2->3,Then,--,64,10,2,18,34,34,34,53,2,4,4,True,how,False,34.0,7.676470588235294,7.0,0.0,0.0,1.0,0.9049509610906697
nonpaper diagnostic,19,3->4,--,you,28,10,0,0,11,11,11,42,1,10,10,True,you,True,11.0,9.454545454545455,10.0,0.0,0.0,1.0,0.910531843684183
nonpaper diagnostic,19,4->5,you,may,10,10,0,0,10,10,10,40,1,10,10,True,may,True,10.0,10.0,10.0,0.0,0.0,1.0,1.2554957599606962
nonpaper diagnostic,19,5->6,may,have,10,10,1,10,9,9,9,45,1,9,9,True,have,True,9.0,10.0,10.0,0.0,0.0,1.0,1.5560383111509046
nonpaper diagnostic,19,6->7,have,it,19,10,0,0,9,9,9,41,1,7,7,True,it,True,9.0,8.555555555555555,10.0,0.0,0.1111111111111111,0.8888888888888888,0.8498584242561897
nonpaper diagnostic,20,1->2,He,did,100,10,4,37,34,34,34,42,,0,0,False,has,False,34.0,8.205882352941176,10.0,0.0,0.029411764705882353,0.9705882352941176,1.1274333971047337
nonpaper diagnostic,20,2->3,did,n't,46,10,2,19,15,15,15,43,1,8,8,True,n't,True,15.0,7.8,7.0,0.0,0.0,1.0,0.9049024120730674
nonpaper diagnostic,20,3->4,n't,wish,28,10,3,29,32,32,32,50,1,4,4,True,wish,True,32.0,6.53125,6.0,0.0,0.03125,0.96875,0.8856277050690874
nonpaper diagnostic,20,4->5,wish,Reddy,37,10,1,10,10,10,10,34,1,9,9,True,Reddy,True,10.0,9.5,10.0,0.0,0.0,1.0,1.2679887527699785
nonpaper diagnostic,20,5->6,Reddy,any,19,10,3,27,28,28,28,39,1,7,7,True,any,True,28.0,6.392857142857143,5.0,0.0,0.03571428571428571,0.9642857142857143,0.772458415395934
nonpaper diagnostic,20,6->7,any,harm,37,10,0,0,35,35,35,43,1,5,6,True,harm,True,35.0,5.714285714285714,4.0,0.0,0.0,1.0,0.844454698156557
