diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,10,2->3,are,a,28,10,2,19,18,18,18,44,1,5,6,True,a,True,18.0,6.0,3.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.1637161517649521
nonpaper diagnostic,10,3->4,a,minister,28,10,0,0,61,61,61,49,1,7,7,True,minister,True,61.0,4.114754098360656,3.0,0.08196721311475409,0.6885245901639344,0.22950819672131148,0.6575603602936017
nonpaper diagnostic,10,4->5,minister,and,10,10,2,20,8,8,8,28,1,8,8,True,and,True,8.0,9.0,9.0,0.0,0.0,1.0,2.265546992125259
nonpaper diagnostic,10,5->6,and,it,28,10,4,36,70,70,70,53,5,2,2,True,Frank,False,70.0,4.171428571428572,3.0,0.17142857142857143,0.35714285714285715,0.4714285714285714,0.8893783216938427
nonpaper diagnostic,10,6->7,it,would,46,10,0,0,64,64,64,43,,0,0,False,'s,False,64.0,4.984375,4.0,0.140625,0.0625,0.796875,1.116562412009878
nonpaper diagnostic,11,1->2,There,was,100,10,3,27,48,48,48,33,1,5,6,True,was,True,48.0,4.354166666666667,4.0,0.3125,0.125,0.5625,0.7715189079942077
nonpaper diagnostic,11,2->3,was,n't,37,10,3,27,74,74,74,51,35,1,2,True,terribly,False,74.0,4.135135135135135,4.0,0.14864864864864866,0.17567567567567569,0.6756756756756757,0.6569437233297403
nonpaper diagnostic,11,3->4,n't,one,37,10,3,27,78,78,78,54,3,2,2,True,long,False,78.0,5.256410256410256,4.0,0.14102564102564102,0.16666666666666666,0.6923076923076923,1.1719353954127933
nonpaper diagnostic,11,4->5,one,of,37,10,0,0,35,35,35,47,1,7,7,True,of,True,35.0,4.914285714285715,3.0,0.17142857142857143,0.45714285714285713,0.37142857142857144,0.9765015972151332
nonpaper diagnostic,11,5->6,of,you,10,10,4,38,21,21,21,37,2,4,5,True,grass,False,21.0,5.0,3.0,0.0,0.7142857142857143,0.2857142857142857,0.8379019393987132
nonpaper diagnostic,11,6->7,you,dared,46,10,0,0,79,79,79,42,2,3,3,True,will,False,79.0,4.784810126582278,4.0,0.11392405063291139,0.0379746835443038,0.8481012658227848,0.8011010477472406
nonpaper diagnostic,12,1->2,In,1715,100,10,1,9,47,47,47,46,1,7,7,True,1715,True,47.0,4.446808510638298,4.0,0.3191489361702128,0.1702127659574468,0.5106382978723404,1.0134297312296572
nonpaper diagnostic,12,2->3,1715,",",19,10,0,0,15,15,15,44,1,10,10,True,",",True,15.0,7.333333333333333,10.0,0.3333333333333333,0.0,0.6666666666666666,1.2631995405450027
nonpaper diagnostic,12,3->4,",",what,10,10,7,67,46,46,46,38,,0,0,False,and,False,46.0,4.391304347826087,4.0,0.043478260869565216,0.3695652173913043,0.5869565217391305,1.0139467234158162
nonpaper diagnostic,12,4->5,what,must,73,10,1,9,45,45,45,46,2,3,3,True,you,False,45.0,5.311111111111111,4.0,0.2222222222222222,0.17777777777777778,0.6,1.2667714943670338
nonpaper diagnostic,12,5->6,must,he,19,10,0,0,10,10,10,52,1,10,10,True,he,True,10.0,10.1,10.0,0.0,0.0,1.0,2.7448933395931863
nonpaper diagnostic,12,6->7,he,do,10,10,0,0,9,9,9,45,1,9,9,True,do,True,9.0,10.0,10.0,0.0,0.0,1.0,2.1499902833606686
nonpaper diagnostic,13,1->2,`,Her,100,10,2,18,91,91,91,49,1,4,5,True,Her,True,91.0,7.516483516483516,10.0,0.054945054945054944,0.25274725274725274,0.6923076923076923,1.8910715878828248
nonpaper diagnostic,13,2->3,Her,petals,28,10,1,10,10,10,10,45,1,9,9,True,petals,True,10.0,9.3,10.0,0.0,0.1,0.9,2.7491732176955788
nonpaper diagnostic,13,3->4,petals,are,19,10,0,0,13,13,13,50,1,10,10,True,are,True,13.0,8.23076923076923,10.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,2.222418989708845
nonpaper diagnostic,13,4->5,are,done,10,10,2,20,8,8,8,37,1,8,8,True,done,True,8.0,10.0,10.0,0.0,0.0,1.0,2.828350962589834
nonpaper diagnostic,13,5->6,done,up,28,10,1,9,50,50,50,51,2,3,3,True,amiss,False,50.0,4.42,4.0,0.3,0.14,0.56,1.0587587772494877
nonpaper diagnostic,13,6->7,up,close,19,10,0,0,24,24,24,43,1,6,6,True,close,True,24.0,4.416666666666667,4.0,0.0,0.3333333333333333,0.6666666666666666,0.7279045938448233
nonpaper diagnostic,14,1->2,So,all,100,10,3,27,42,42,42,38,8,1,3,True,they,False,42.0,6.738095238095238,9.5,0.2619047619047619,0.047619047619047616,0.6904761904761905,1.9939296106094777
nonpaper diagnostic,14,2->3,all,the,37,10,4,36,35,35,35,40,2,3,3,True,things,False,35.0,4.371428571428571,4.0,0.2571428571428571,0.14285714285714285,0.6,0.7339620426263309
nonpaper diagnostic,14,3->4,the,little,46,10,4,36,89,89,89,51,18,1,2,True,present,False,89.0,5.426966292134831,5.0,0.0,0.02247191011235955,0.9775280898876404,0.9966403197025894
nonpaper diagnostic,14,4->5,little,demons,46,10,1,10,23,23,23,51,1,8,8,True,demons,True,23.0,5.521739130434782,3.0,0.2608695652173913,0.30434782608695654,0.43478260869565216,1.0118391116028516
nonpaper diagnostic,14,5->6,demons,came,19,10,2,20,27,27,27,31,1,5,5,True,came,True,27.0,5.333333333333333,4.0,0.18518518518518517,0.2962962962962963,0.5185185185185185,1.3834161616011658
nonpaper diagnostic,14,6->7,came,dragging,28,10,0,0,31,31,31,57,1,6,7,True,dragging,True,31.0,5.903225806451613,4.0,0.03225806451612903,0.0,0.967741935483871,1.3981958263539755
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,1,9,50,50,50,43,1,5,5,True,'s,True,50.0,4.4,3.0,0.32,0.2,0.48,0.8624350354996065
nonpaper diagnostic,15,2->3,'s,heart,19,10,0,0,10,10,10,43,1,10,10,True,heart,True,10.0,10.0,10.0,0.0,0.0,1.0,2.3408728467273616
nonpaper diagnostic,15,3->4,heart,was,10,10,0,0,10,10,10,39,1,10,10,True,was,True,10.0,10.0,10.0,0.0,0.0,1.0,2.9974061476343272
nonpaper diagnostic,15,4->5,was,on,10,10,2,19,23,23,23,45,1,8,9,True,on,True,23.0,5.434782608695652,3.0,0.0,0.6521739130434783,0.34782608695652173,1.0837423908951305
nonpaper diagnostic,15,5->6,on,fire,28,10,3,27,56,56,56,48,2,3,4,True,my,False,56.0,4.178571428571429,4.0,0.2857142857142857,0.19642857142857142,0.5178571428571429,0.8670968221686027
nonpaper diagnostic,15,6->7,fire,with,37,10,0,0,17,17,17,44,1,8,8,True,with,True,17.0,5.823529411764706,4.0,0.11764705882352941,0.29411764705882354,0.5882352941176471,1.4123297654845488
nonpaper diagnostic,16,1->2,``,And,100,10,6,54,78,78,78,41,,0,0,False,Then,False,78.0,10.166666666666666,10.0,0.05128205128205128,0.07692307692307693,0.8717948717948718,2.624070067241268
nonpaper diagnostic,16,2->3,And,I,64,10,7,63,65,65,65,26,,0,0,False,Happy,False,65.0,4.030769230769231,4.0,0.12307692307692308,0.2153846153846154,0.6615384615384615,0.9745625856287035
nonpaper diagnostic,16,3->4,I,to,73,10,6,54,89,89,89,47,,0,0,False,am,False,89.0,6.426966292134831,7.0,0.056179775280898875,0.15730337078651685,0.7865168539325843,1.4692901952176047
nonpaper diagnostic,16,4->5,to,see,64,10,3,27,88,88,88,53,,0,0,False,mount,False,88.0,6.295454545454546,6.0,0.045454545454545456,0.06818181818181818,0.8863636363636364,1.3470072604976198
nonpaper diagnostic,16,5->6,see,Miss,37,10,3,29,47,47,47,40,3,2,2,True,leafy,False,47.0,4.76595744680851,4.0,0.19148936170212766,0.14893617021276595,0.6595744680851063,1.283893916207658
nonpaper diagnostic,16,6->7,Miss,Marsch,37,10,0,0,10,10,10,47,1,10,10,True,Marsch,True,10.0,10.0,10.0,0.0,0.0,1.0,2.841618584707251
nonpaper diagnostic,17,1->2,For,he,100,10,4,38,29,29,29,46,1,6,6,True,he,True,29.0,4.344827586206897,3.0,0.3793103448275862,0.20689655172413793,0.41379310344827586,0.6415797010861966
nonpaper diagnostic,17,2->3,he,wished,46,10,4,36,44,44,44,51,1,5,5,True,wished,True,44.0,4.5227272727272725,4.0,0.13636363636363635,0.06818181818181818,0.7954545454545454,0.8181392151368396
nonpaper diagnostic,17,3->4,wished,to,46,10,2,19,33,33,33,43,1,5,5,True,to,True,33.0,4.636363636363637,4.0,0.2727272727272727,0.12121212121212122,0.6060606060606061,0.9656561098615313
nonpaper diagnostic,17,4->5,to,challenge,28,10,3,27,71,71,71,49,35,1,1,True,pictures,False,71.0,3.9859154929577465,3.0,0.08450704225352113,0.49295774647887325,0.4225352112676056,0.5886184156400616
nonpaper diagnostic,17,5->6,challenge,the,37,10,0,0,15,15,15,37,1,10,10,True,the,True,15.0,7.6,10.0,0.13333333333333333,0.13333333333333333,0.7333333333333333,1.8413034076648018
nonpaper diagnostic,17,6->7,the,Spirit,10,10,0,0,25,25,25,35,1,5,5,True,Spirit,True,25.0,6.08,4.0,0.04,0.0,0.96,1.0832902497754962
nonpaper diagnostic,18,1->2,`,Shall,100,10,7,63,91,91,91,49,15,1,2,True,Her,False,91.0,7.516483516483516,10.0,0.054945054945054944,0.25274725274725274,0.6923076923076923,1.8910715878828248
nonpaper diagnostic,18,2->3,Shall,I,73,10,0,0,19,19,19,49,1,10,10,True,I,True,19.0,6.578947368421052,10.0,0.2631578947368421,0.05263157894736842,0.6842105263157895,1.2561692213825892
nonpaper diagnostic,18,3->4,I,never,10,10,2,19,41,41,41,43,1,6,6,True,never,True,41.0,4.658536585365853,4.0,0.024390243902439025,0.34146341463414637,0.6341463414634146,0.6962931503383769
nonpaper diagnostic,18,4->5,never,be,28,10,3,28,35,35,35,41,1,5,5,True,be,True,35.0,4.8,4.0,0.2857142857142857,0.17142857142857143,0.5428571428571428,1.4735536029226008
nonpaper diagnostic,18,5->6,be,able,37,10,3,27,47,47,47,43,1,4,4,True,able,True,47.0,4.808510638297872,4.0,0.0425531914893617,0.2765957446808511,0.6808510638297872,0.888186463594813
nonpaper diagnostic,18,6->7,able,to,37,10,0,0,18,18,18,56,1,8,8,True,to,True,18.0,6.111111111111111,6.5,0.3888888888888889,0.1111111111111111,0.5,1.3233815604598451
nonpaper diagnostic,19,1->2,``,Then,100,10,5,45,78,78,78,41,1,4,5,True,Then,True,78.0,10.166666666666666,10.0,0.05128205128205128,0.07692307692307693,0.8717948717948718,2.624070067241268
nonpaper diagnostic,19,2->3,Then,--,55,10,4,36,35,35,35,46,30,1,2,True,how,False,35.0,6.714285714285714,6.0,0.08571428571428572,0.05714285714285714,0.8571428571428571,1.699213710427471
nonpaper diagnostic,19,3->4,--,you,46,10,2,18,68,68,68,44,1,3,4,True,you,True,68.0,5.117647058823529,5.0,0.14705882352941177,0.058823529411764705,0.7941176470588235,1.1558794426331804
nonpaper diagnostic,19,4->5,you,may,28,10,3,27,62,62,62,45,2,4,4,True,would,False,62.0,4.290322580645161,3.0,0.06451612903225806,0.532258064516129,0.4032258064516129,0.6682331849699431
nonpaper diagnostic,19,5->6,may,have,37,10,0,0,16,16,16,49,1,10,10,True,have,True,16.0,7.1875,10.0,0.25,0.0625,0.6875,1.9176087074205594
nonpaper diagnostic,19,6->7,have,it,10,10,0,0,7,7,7,36,1,7,7,True,it,True,7.0,10.0,10.0,0.0,0.0,1.0,2.475261019142477
nonpaper diagnostic,20,1->2,He,did,100,10,7,64,73,73,73,40,16,1,2,True,deep,False,73.0,4.4520547945205475,3.0,0.1095890410958904,0.589041095890411,0.3013698630136986,0.8096067040548667
nonpaper diagnostic,20,2->3,did,n't,73,10,3,27,45,45,45,45,2,4,5,True,not,False,45.0,4.555555555555555,3.0,0.13333333333333333,0.4,0.4666666666666667,0.7955831972892857
nonpaper diagnostic,20,3->4,n't,wish,37,10,5,46,70,70,70,65,1,3,4,True,wish,True,70.0,3.857142857142857,3.0,0.14285714285714285,0.45714285714285713,0.4,0.7135652925465474
nonpaper diagnostic,20,4->5,wish,Reddy,55,10,0,0,17,17,17,38,1,10,10,True,Reddy,True,17.0,6.823529411764706,10.0,0.29411764705882354,0.11764705882352941,0.5882352941176471,1.8347898489962544
nonpaper diagnostic,20,5->6,Reddy,any,10,10,2,20,10,10,10,37,1,8,8,True,any,True,10.0,8.4,10.0,0.2,0.0,0.8,2.217612357378466
nonpaper diagnostic,20,6->7,any,harm,28,10,0,0,48,48,48,43,1,4,4,True,harm,True,48.0,4.333333333333333,3.0,0.2916666666666667,0.2916666666666667,0.4166666666666667,1.0809120122713696
