diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,5,6->7,Rogers,had,64,10,0,0,30,30,30,48,1,7,7,True,had,True,30.0,4.2,2.0,0.5666666666666667,0.06666666666666667,0.36666666666666664,0.9382491969785948
nonpaper diagnostic,6,1->2,The,easel,100,10,6,54,85,85,85,51,27,1,2,True,youth,False,85.0,5.811764705882353,3.0,0.36470588235294116,0.1411764705882353,0.49411764705882355,1.5439061882139393
nonpaper diagnostic,6,2->3,easel,stood,64,10,4,36,66,66,66,42,1,4,5,True,stood,True,66.0,3.393939393939394,2.0,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.8264914196644039
nonpaper diagnostic,6,3->4,stood,beneath,46,10,3,27,63,63,63,43,1,4,4,True,beneath,True,63.0,4.317460317460317,3.0,0.4444444444444444,0.09523809523809523,0.4603174603174603,1.2298587987254015
nonpaper diagnostic,6,4->5,beneath,these,37,10,2,19,24,24,24,55,1,8,8,True,these,True,24.0,4.833333333333333,2.0,0.5833333333333334,0.0,0.4166666666666667,1.2828703866225066
nonpaper diagnostic,6,5->6,these,three,28,10,3,30,22,22,22,37,1,7,7,True,three,True,22.0,4.590909090909091,2.0,0.5909090909090909,0.0,0.36363636363636365,1.0852241158728753
nonpaper diagnostic,6,6->7,three,old,37,10,0,0,26,26,26,37,1,9,9,True,old,True,26.0,5.038461538461538,3.0,0.4230769230769231,0.19230769230769232,0.38461538461538464,1.0963797567735911
nonpaper diagnostic,7,1->2,`,That,100,10,5,45,97,97,97,47,1,2,3,True,That,True,97.0,5.927835051546392,4.0,0.2268041237113402,0.25773195876288657,0.5154639175257731,1.5742142613260137
nonpaper diagnostic,7,2->3,That,would,55,10,2,18,55,55,55,43,2,4,4,True,is,False,55.0,3.6,2.0,0.5636363636363636,0.12727272727272726,0.3090909090909091,0.8063417036731337
nonpaper diagnostic,7,3->4,would,n't,28,10,0,0,22,22,22,40,1,10,10,True,n't,True,22.0,5.818181818181818,3.5,0.45454545454545453,0.045454545454545456,0.5,1.696815764760416
nonpaper diagnostic,7,4->5,n't,be,10,10,1,10,11,11,11,23,1,9,9,True,be,True,11.0,8.545454545454545,10.0,0.0,0.09090909090909091,0.8181818181818182,2.654594086911212
nonpaper diagnostic,7,5->6,be,very,19,10,2,19,27,27,27,42,1,7,7,True,very,True,27.0,5.037037037037037,3.0,0.18518518518518517,0.37037037037037035,0.4444444444444444,1.2914494380444783
nonpaper diagnostic,7,6->7,very,nice,28,10,0,0,26,26,26,46,1,8,8,True,nice,True,26.0,5.038461538461538,4.0,0.34615384615384615,0.0,0.6153846153846154,1.5645577462172229
nonpaper diagnostic,8,1->2,``,I,100,10,8,72,86,86,86,48,,0,0,False,Remember,False,86.0,6.9186046511627906,4.5,0.38372093023255816,0.10465116279069768,0.5116279069767442,2.0421512844152234
nonpaper diagnostic,8,2->3,I,have,82,10,7,63,96,96,96,48,16,1,2,True,'ve,False,96.0,5.520833333333333,5.0,0.2916666666666667,0.19791666666666666,0.5104166666666666,1.2145980160194199
nonpaper diagnostic,8,3->4,have,tasted,73,10,5,45,66,66,66,46,2,3,3,True,it,False,66.0,4.9393939393939394,3.5,0.2878787878787879,0.21212121212121213,0.5,1.2074649060803502
nonpaper diagnostic,8,4->5,tasted,eggs,55,10,3,27,67,67,67,36,1,7,7,True,eggs,True,67.0,3.4925373134328357,2.0,0.5223880597014925,0.208955223880597,0.26865671641791045,0.9591337452264442
nonpaper diagnostic,8,5->6,eggs,",",37,10,4,37,64,64,64,49,1,4,5,True,",",True,64.0,3.484375,2.0,0.609375,0.09375,0.296875,0.6563846801823648
nonpaper diagnostic,8,6->7,",",certainly,46,10,0,0,96,96,96,55,,0,0,False,fish,False,96.0,5.625,5.0,0.052083333333333336,0.010416666666666666,0.9375,1.4084038210827003
nonpaper diagnostic,9,1->2,``,Oh,100,10,5,45,86,86,86,48,37,1,1,True,Remember,False,86.0,6.9186046511627906,4.5,0.38372093023255816,0.10465116279069768,0.5116279069767442,2.0421512844152234
nonpaper diagnostic,9,2->3,Oh,",",55,10,1,9,23,23,23,48,1,8,8,True,",",True,23.0,5.0,3.0,0.30434782608695654,0.2608695652173913,0.34782608695652173,1.2817085501671626
nonpaper diagnostic,9,3->4,",",Nan,19,10,9,82,70,70,70,42,,0,0,False,and,False,70.0,4.9,4.0,0.11428571428571428,0.32857142857142857,0.5571428571428572,1.4942508348909644
nonpaper diagnostic,9,4->5,Nan,",",91,10,6,55,70,70,70,42,1,4,4,True,",",True,70.0,2.7714285714285714,2.0,0.6857142857142857,0.2,0.11428571428571428,0.33455007868942815
nonpaper diagnostic,9,5->6,",",do,64,10,8,72,98,98,98,52,,0,0,False,but,False,98.0,8.122448979591837,6.0,0.08163265306122448,0.0,0.9183673469387755,2.531889385864872
nonpaper diagnostic,9,6->7,do,you,82,10,0,0,81,81,81,45,1,5,5,True,you,True,81.0,4.654320987654321,2.0,0.5061728395061729,0.08641975308641975,0.4074074074074074,1.355717023436959
nonpaper diagnostic,10,1->2,You,are,100,10,3,27,79,79,79,55,,0,0,False,see,False,79.0,6.443037974683544,10.0,0.34177215189873417,0.11392405063291139,0.5443037974683544,1.9577421573656633
nonpaper diagnostic,10,2->3,are,a,37,10,6,54,54,54,54,46,3,2,3,True,Happy,False,54.0,3.425925925925926,3.0,0.4444444444444444,0.24074074074074073,0.3148148148148148,0.773036064849933
nonpaper diagnostic,10,3->4,a,minister,64,10,4,36,80,80,80,57,3,2,3,True,sensible,False,80.0,5.3875,6.0,0.2625,0.0875,0.65,1.3576553114131327
nonpaper diagnostic,10,4->5,minister,and,46,10,2,18,50,50,50,41,1,7,7,True,and,True,50.0,3.5,2.5,0.5,0.34,0.16,0.6855527196367572
nonpaper diagnostic,10,5->6,and,it,28,10,3,27,75,75,75,55,1,4,4,True,it,True,75.0,3.5733333333333333,3.0,0.38666666666666666,0.32,0.29333333333333333,0.8932954451336618
nonpaper diagnostic,10,6->7,it,would,37,10,0,0,54,54,54,44,1,5,5,True,would,True,54.0,4.648148148148148,4.5,0.2037037037037037,0.18518518518518517,0.5925925925925926,1.1917213427990698
nonpaper diagnostic,11,1->2,There,was,100,10,3,27,73,73,73,45,1,6,6,True,was,True,73.0,2.8904109589041096,2.0,0.7397260273972602,0.136986301369863,0.1232876712328767,0.45869118257036
nonpaper diagnostic,11,2->3,was,n't,37,10,5,45,78,78,78,41,,0,0,False,a,False,78.0,3.641025641025641,3.5,0.32051282051282054,0.1794871794871795,0.5,0.7945656123690211
nonpaper diagnostic,11,3->4,n't,one,55,10,4,36,90,90,90,43,33,1,1,True,long,False,90.0,4.511111111111111,4.5,0.37777777777777777,0.06666666666666667,0.5555555555555556,1.0764757854833689
nonpaper diagnostic,11,4->5,one,of,46,10,2,18,42,42,42,50,2,3,3,True,laughed,False,42.0,4.928571428571429,5.0,0.2619047619047619,0.023809523809523808,0.7142857142857143,1.226899900214161
nonpaper diagnostic,11,5->6,of,you,28,10,4,36,46,46,46,45,1,5,6,True,you,True,46.0,3.9347826086956523,3.0,0.2391304347826087,0.45652173913043476,0.30434782608695654,0.6998458335224199
nonpaper diagnostic,11,6->7,you,dared,46,10,0,0,89,89,89,41,2,3,3,True,need,False,89.0,4.303370786516854,4.0,0.16853932584269662,0.07865168539325842,0.7528089887640449,0.9843360595207221
nonpaper diagnostic,12,1->2,In,1715,100,10,6,55,74,74,74,31,1,3,3,True,1715,True,74.0,3.108108108108108,2.0,0.581081081081081,0.24324324324324326,0.17567567567567569,0.6122345946495144
nonpaper diagnostic,12,2->3,1715,",",64,10,1,9,41,41,41,46,1,3,3,True,",",True,41.0,2.8048780487804876,2.0,0.8048780487804879,0.024390243902439025,0.17073170731707318,0.2455358396903948
nonpaper diagnostic,12,3->4,",",what,19,10,5,46,71,71,71,43,,0,0,False,and,False,71.0,4.323943661971831,3.0,0.22535211267605634,0.323943661971831,0.4507042253521127,1.3491220796510721
nonpaper diagnostic,12,4->5,what,must,55,10,4,36,57,57,57,46,1,4,4,True,must,True,57.0,3.543859649122807,2.0,0.5263157894736842,0.14035087719298245,0.3333333333333333,0.77769739772551
nonpaper diagnostic,12,5->6,must,he,46,10,1,9,55,55,55,57,1,6,6,True,he,True,55.0,5.381818181818182,5.0,0.12727272727272726,0.03636363636363636,0.8363636363636363,1.306401183270653
nonpaper diagnostic,12,6->7,he,do,19,10,0,0,20,20,20,48,1,10,10,True,do,True,20.0,6.0,6.0,0.5,0.0,0.5,1.3364673270366079
nonpaper diagnostic,13,1->2,`,Her,100,10,5,45,97,97,97,47,,0,0,False,That,False,97.0,5.927835051546392,4.0,0.2268041237113402,0.25773195876288657,0.5154639175257731,1.5742142613260137
nonpaper diagnostic,13,2->3,Her,petals,55,10,2,18,42,42,42,42,1,8,8,True,petals,True,42.0,4.261904761904762,3.0,0.35714285714285715,0.2857142857142857,0.35714285714285715,1.1344023811208932
nonpaper diagnostic,13,3->4,petals,are,28,10,0,0,13,13,13,50,1,10,10,True,are,True,13.0,8.153846153846153,10.0,0.23076923076923078,0.0,0.7692307692307693,2.4968741769274954
nonpaper diagnostic,13,4->5,are,done,10,10,2,18,17,17,17,52,1,8,9,True,done,True,17.0,5.764705882352941,2.0,0.5294117647058824,0.0,0.47058823529411764,1.7244971622668213
nonpaper diagnostic,13,5->6,done,up,28,10,4,36,58,58,58,39,1,5,5,True,up,True,58.0,3.3793103448275863,2.0,0.5172413793103449,0.1724137931034483,0.3103448275862069,0.842154126630376
nonpaper diagnostic,13,6->7,up,close,46,10,0,0,47,47,47,42,19,1,2,True,some,False,47.0,4.51063829787234,3.0,0.48936170212765956,0.02127659574468085,0.48936170212765956,1.0950770855962482
nonpaper diagnostic,14,1->2,So,all,100,10,6,55,66,66,66,46,,0,0,False,growled,False,66.0,4.0606060606060606,2.0,0.5757575757575758,0.09090909090909091,0.3333333333333333,1.0860196462085758
nonpaper diagnostic,14,2->3,all,the,64,10,7,63,69,69,69,41,33,1,1,True,things,False,69.0,3.753623188405797,3.0,0.42028985507246375,0.2608695652173913,0.3188405797101449,0.69013243811611
nonpaper diagnostic,14,3->4,the,little,73,10,6,54,94,94,94,55,,0,0,False,Dacca,False,94.0,6.680851063829787,7.0,0.11702127659574468,0.07446808510638298,0.8085106382978723,1.7921788882712977
nonpaper diagnostic,14,4->5,little,demons,64,10,4,36,65,65,65,48,1,5,5,True,demons,True,65.0,3.476923076923077,2.0,0.5384615384615384,0.12307692307692308,0.3384615384615385,0.8469957555642278
nonpaper diagnostic,14,5->6,demons,came,46,10,2,18,47,47,47,33,1,8,8,True,came,True,47.0,3.617021276595745,2.0,0.6170212765957447,0.1276595744680851,0.23404255319148937,1.0090993789860068
nonpaper diagnostic,14,6->7,came,dragging,28,10,0,0,26,26,26,52,1,7,7,True,dragging,True,26.0,4.615384615384615,3.0,0.2692307692307692,0.46153846153846156,0.2692307692307692,1.0901894768367062
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,2,18,75,75,75,54,1,8,8,True,'s,True,75.0,3.2666666666666666,2.0,0.6,0.21333333333333335,0.18666666666666668,0.5930304414278137
nonpaper diagnostic,15,2->3,'s,heart,28,10,1,9,46,46,46,51,2,3,3,True,six,False,46.0,4.608695652173913,3.0,0.1956521739130435,0.391304347826087,0.41304347826086957,1.0395877664651352
nonpaper diagnostic,15,3->4,heart,was,19,10,4,36,43,43,43,43,1,4,4,True,was,True,43.0,4.558139534883721,3.0,0.32558139534883723,0.18604651162790697,0.4883720930232558,1.1550645556712493
nonpaper diagnostic,15,4->5,was,on,46,10,6,56,77,77,77,40,8,1,3,True,heated,False,77.0,4.090909090909091,4.0,0.2987012987012987,0.11688311688311688,0.5844155844155844,0.9388111473880549
nonpaper diagnostic,15,5->6,on,fire,64,10,8,72,90,90,90,43,16,1,2,True,my,False,90.0,4.122222222222222,3.0,0.35555555555555557,0.16666666666666666,0.4777777777777778,0.9997502415773839
nonpaper diagnostic,15,6->7,fire,with,82,10,0,0,59,59,59,41,1,4,4,True,with,True,59.0,4.220338983050848,3.0,0.3898305084745763,0.1864406779661017,0.423728813559322,1.2617643841361432
nonpaper diagnostic,16,1->2,``,And,100,10,6,54,86,86,86,48,,0,0,False,Remember,False,86.0,6.9186046511627906,4.5,0.38372093023255816,0.10465116279069768,0.5116279069767442,2.0421512844152234
nonpaper diagnostic,16,2->3,And,I,64,10,8,72,65,65,65,43,,0,0,False,Happy,False,65.0,3.3230769230769233,3.0,0.4,0.2153846153846154,0.38461538461538464,1.2664189713657383
nonpaper diagnostic,16,3->4,I,to,82,10,8,72,96,96,96,44,,0,0,False,To,False,96.0,5.510416666666667,6.0,0.2708333333333333,0.20833333333333334,0.5208333333333334,1.2574618024930049
nonpaper diagnostic,16,4->5,to,see,82,10,3,27,95,95,95,42,3,2,3,True,get,False,95.0,6.368421052631579,8.0,0.18947368421052632,0.11578947368421053,0.6947368421052632,1.7888354526955945
nonpaper diagnostic,16,5->6,see,Miss,37,10,2,18,51,51,51,39,1,3,3,True,Miss,True,51.0,4.509803921568627,4.0,0.2549019607843137,0.11764705882352941,0.6274509803921569,1.416237909830999
nonpaper diagnostic,16,6->7,Miss,Marsch,28,10,0,0,36,36,36,46,1,5,5,True,Marsch,True,36.0,4.444444444444445,3.0,0.3888888888888889,0.1388888888888889,0.4722222222222222,1.545912642599426
nonpaper diagnostic,17,1->2,For,he,100,10,4,36,63,63,63,47,1,6,7,True,he,True,63.0,3.2698412698412698,2.0,0.6190476190476191,0.15873015873015872,0.2222222222222222,0.5088065050125649
nonpaper diagnostic,17,2->3,he,wished,46,10,5,46,74,74,74,34,12,1,2,True,caught,False,74.0,3.810810810810811,3.0,0.36486486486486486,0.14864864864864866,0.4864864864864865,0.894877671287485
nonpaper diagnostic,17,3->4,wished,to,55,10,4,36,51,51,51,47,1,6,7,True,to,True,51.0,3.5686274509803924,3.0,0.49019607843137253,0.1568627450980392,0.35294117647058826,0.8432634677391572
nonpaper diagnostic,17,4->5,to,challenge,46,10,6,54,90,90,90,47,2,2,3,True,deep,False,90.0,4.466666666666667,4.0,0.14444444444444443,0.07777777777777778,0.7777777777777778,1.0792633653353025
nonpaper diagnostic,17,5->6,challenge,the,64,10,4,37,41,41,41,35,1,4,4,True,the,True,41.0,3.4146341463414633,2.0,0.7073170731707317,0.04878048780487805,0.24390243902439024,0.5894573040403576
nonpaper diagnostic,17,6->7,the,Spirit,46,10,0,0,90,90,90,50,,0,0,False,axe,False,90.0,4.711111111111111,4.0,0.044444444444444446,0.011111111111111112,0.9444444444444444,0.999259192887419
nonpaper diagnostic,18,1->2,`,Shall,100,10,8,72,97,97,97,47,,0,0,False,That,False,97.0,5.927835051546392,4.0,0.2268041237113402,0.25773195876288657,0.5154639175257731,1.5742142613260137
nonpaper diagnostic,18,2->3,Shall,I,82,10,6,55,60,60,60,43,1,2,4,True,I,True,60.0,3.2333333333333334,3.0,0.4,0.2833333333333333,0.31666666666666665,0.3046264203233632
nonpaper diagnostic,18,3->4,I,never,64,10,6,54,92,92,92,53,,0,0,False,must,False,92.0,5.489130434782608,6.0,0.09782608695652174,0.2608695652173913,0.6413043478260869,1.2274005882144796
nonpaper diagnostic,18,4->5,never,be,64,10,5,45,67,67,67,42,1,4,4,True,be,True,67.0,3.1044776119402986,2.0,0.7313432835820896,0.04477611940298507,0.22388059701492538,0.715747200864784
nonpaper diagnostic,18,5->6,be,able,55,10,2,18,54,54,54,41,3,2,3,True,up,False,54.0,5.2407407407407405,5.0,0.2222222222222222,0.018518518518518517,0.7592592592592593,1.4432455410944012
nonpaper diagnostic,18,6->7,able,to,28,10,0,0,20,20,20,53,1,8,8,True,to,True,20.0,5.3,2.0,0.55,0.0,0.45,1.3229308760494125
nonpaper diagnostic,19,1->2,``,Then,100,10,6,54,86,86,86,48,,0,0,False,Remember,False,86.0,6.9186046511627906,4.5,0.38372093023255816,0.10465116279069768,0.5116279069767442,2.0421512844152234
nonpaper diagnostic,19,2->3,Then,--,64,10,3,27,54,54,54,43,17,1,2,True,she,False,54.0,4.907407407407407,4.0,0.4074074074074074,0.07407407407407407,0.5185185185185185,1.2253200420719863
nonpaper diagnostic,19,3->4,--,you,37,10,2,19,67,67,67,42,1,5,5,True,you,True,67.0,3.7761194029850746,3.0,0.1791044776119403,0.582089552238806,0.23880597014925373,0.891648980263303
nonpaper diagnostic,19,4->5,you,may,28,10,5,45,70,70,70,43,1,4,4,True,may,True,70.0,3.5285714285714285,3.0,0.22857142857142856,0.5,0.2714285714285714,0.6653501197732543
nonpaper diagnostic,19,5->6,may,have,55,10,5,45,43,43,43,40,1,5,6,True,have,True,43.0,3.13953488372093,2.0,0.6976744186046512,0.16279069767441862,0.13953488372093023,0.6410926724566903
nonpaper diagnostic,19,6->7,have,it,55,10,0,0,66,66,66,44,1,3,4,True,it,True,66.0,4.151515151515151,4.0,0.3787878787878788,0.07575757575757576,0.5454545454545454,0.8688664341277131
nonpaper diagnostic,20,1->2,He,did,100,10,6,54,91,91,91,53,31,1,2,True,bared,False,91.0,3.989010989010989,3.0,0.17582417582417584,0.6373626373626373,0.18681318681318682,0.7445123235852452
nonpaper diagnostic,20,2->3,did,n't,64,10,5,46,54,54,54,56,2,2,3,True,not,False,54.0,3.5,2.0,0.5370370370370371,0.12962962962962962,0.3333333333333333,0.7103876465070976
nonpaper diagnostic,20,3->4,n't,wish,55,10,5,45,88,88,88,38,,0,0,False,thrifty,False,88.0,4.6022727272727275,5.0,0.25,0.09090909090909091,0.6590909090909091,1.0330064883211074
nonpaper diagnostic,20,4->5,wish,Reddy,55,10,2,19,25,25,25,42,1,8,8,True,Reddy,True,25.0,4.4,2.0,0.52,0.16,0.32,1.095987538726909
nonpaper diagnostic,20,5->6,Reddy,any,28,10,3,28,55,55,55,55,1,5,5,True,any,True,55.0,4.0,3.0,0.3090909090909091,0.2909090909090909,0.4,1.2229951704746167
nonpaper diagnostic,20,6->7,any,harm,37,10,0,0,57,57,57,52,1,5,6,True,harm,True,57.0,3.491228070175439,2.0,0.631578947368421,0.12280701754385964,0.24561403508771928,0.9883285026918358
