diagnostic_label,sentence_index,cue_transition,current_word,expected_next_word,previous_active_cell_count,previous_winner_count,burst_column_count,burst_cell_count,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,number_of_ranked_candidates,expected_word_rank,timed_overlap_of_expected_word,column_overlap_of_expected_word,expected_word_present,selected_word,selected_word_correct,accepted_segment_count,mean_contributors,median_contributors,two_contributor_fraction,three_contributor_fraction,four_plus_contributor_fraction,average_threshold_margin
nonpaper diagnostic,8,4->5,tasted,eggs,37,10,0,0,29,29,29,43,1,8,8,True,eggs,True,29.0,6.655172413793103,7.0,0.0,0.10344827586206896,0.896551724137931,1.0401847797092871
nonpaper diagnostic,8,5->6,eggs,",",10,10,1,10,9,9,9,39,1,9,9,True,",",True,9.0,10.0,10.0,0.0,0.0,1.0,0.9616107969297644
nonpaper diagnostic,8,6->7,",",certainly,19,10,0,0,58,58,58,37,2,3,3,True,and,False,58.0,6.086206896551724,5.0,0.0,0.0,1.0,0.7698396076541257
nonpaper diagnostic,9,1->2,``,Oh,100,10,6,54,61,61,61,46,,0,0,False,I,False,61.0,11.78688524590164,10.0,0.0,0.0,1.0,1.865702691162259
nonpaper diagnostic,9,2->3,Oh,",",64,10,0,0,10,10,10,44,1,10,10,True,",",True,10.0,10.0,10.0,0.0,0.0,1.0,1.2469360037559118
nonpaper diagnostic,9,3->4,",",Nan,10,10,7,69,28,28,28,38,4,2,2,True,and,False,28.0,7.214285714285714,8.0,0.03571428571428571,0.07142857142857142,0.8928571428571429,1.1758991797575473
nonpaper diagnostic,9,4->5,Nan,",",73,10,1,10,21,21,21,48,1,5,5,True,",",True,21.0,6.571428571428571,7.0,0.0,0.14285714285714285,0.8571428571428571,0.8619812999665835
nonpaper diagnostic,9,5->6,",",do,19,10,3,29,45,45,45,42,4,2,2,True,and,False,45.0,6.044444444444444,5.0,0.0,0.044444444444444446,0.9555555555555556,0.7392058628113026
nonpaper diagnostic,9,6->7,do,you,37,10,0,0,26,26,26,38,1,9,9,True,you,True,26.0,6.076923076923077,4.0,0.0,0.0,1.0,0.5071091615374592
nonpaper diagnostic,10,1->2,You,are,100,10,2,18,61,61,61,54,,0,0,False,see,False,61.0,10.524590163934427,10.0,0.0,0.01639344262295082,0.9836065573770492,1.5266121779948918
nonpaper diagnostic,10,2->3,are,a,28,10,1,10,10,10,10,46,1,9,9,True,a,True,10.0,9.3,10.0,0.0,0.1,0.9,1.053806504385463
nonpaper diagnostic,10,3->4,a,minister,19,10,0,0,21,21,21,46,1,10,10,True,minister,True,21.0,7.095238095238095,6.0,0.0,0.09523809523809523,0.9047619047619048,0.6966432125314338
nonpaper diagnostic,10,4->5,minister,and,10,10,2,20,8,8,8,28,1,8,8,True,and,True,8.0,10.0,10.0,0.0,0.0,1.0,1.6749238139951328
nonpaper diagnostic,10,5->6,and,it,28,10,0,0,33,33,33,47,2,4,4,True,and,False,33.0,6.606060606060606,6.0,0.0,0.030303030303030304,0.9696969696969697,0.9395410144056331
nonpaper diagnostic,10,6->7,it,would,10,10,0,0,13,13,13,41,1,10,10,True,would,True,13.0,8.846153846153847,10.0,0.0,0.0,1.0,0.9461099563666129
nonpaper diagnostic,11,1->2,There,was,100,10,0,0,25,25,25,42,1,7,7,True,was,True,25.0,6.88,6.0,0.0,0.04,0.96,0.7124292096768821
nonpaper diagnostic,11,2->3,was,n't,10,10,1,10,15,15,15,43,1,8,8,True,n't,True,15.0,8.4,10.0,0.0,0.0,1.0,1.3378834134317463
nonpaper diagnostic,11,3->4,n't,one,19,10,2,19,25,25,25,41,3,2,2,True,long,False,25.0,10.08,10.0,0.0,0.0,1.0,1.3278256998911244
nonpaper diagnostic,11,4->5,one,of,28,10,1,9,23,23,23,37,1,8,8,True,of,True,23.0,7.043478260869565,7.0,0.0,0.043478260869565216,0.9565217391304348,1.206230641369029
nonpaper diagnostic,11,5->6,of,you,19,10,0,0,13,13,13,45,1,9,9,True,you,True,13.0,8.538461538461538,10.0,0.0,0.07692307692307693,0.9230769230769231,0.9337641541481736
nonpaper diagnostic,11,6->7,you,dared,10,10,0,0,9,9,9,36,1,9,9,True,dared,True,9.0,10.0,10.0,0.0,0.0,1.0,1.3337224208321983
nonpaper diagnostic,12,1->2,In,1715,100,10,0,0,27,27,27,48,1,10,10,True,1715,True,27.0,6.814814814814815,6.0,0.0,0.07407407407407407,0.9259259259259259,1.0174179085689676
nonpaper diagnostic,12,2->3,1715,",",10,10,2,20,8,8,8,33,1,8,8,True,",",True,8.0,10.0,10.0,0.0,0.0,1.0,1.073065955846228
nonpaper diagnostic,12,3->4,",",what,28,10,6,57,62,62,62,54,20,1,2,True,I,False,62.0,7.67741935483871,6.0,0.0,0.0,1.0,1.281310441915277
nonpaper diagnostic,12,4->5,what,must,64,10,1,9,30,30,30,48,1,7,7,True,must,True,30.0,6.866666666666666,6.0,0.0,0.1,0.9,0.8340989712987229
nonpaper diagnostic,12,5->6,must,he,19,10,1,10,12,12,12,51,1,9,9,True,he,True,12.0,8.666666666666666,10.0,0.0,0.0,1.0,1.021350762108989
nonpaper diagnostic,12,6->7,he,do,19,10,0,0,10,10,10,48,1,10,10,True,do,True,10.0,10.0,10.0,0.0,0.0,1.0,1.2522858513839021
nonpaper diagnostic,13,1->2,`,Her,100,10,4,36,76,76,76,44,,0,0,False,what,False,76.0,9.289473684210526,10.0,0.0,0.013157894736842105,0.9868421052631579,1.1743720188192328
nonpaper diagnostic,13,2->3,Her,petals,46,10,0,0,10,10,10,48,1,10,10,True,petals,True,10.0,10.0,10.0,0.0,0.0,1.0,1.5679268614353277
nonpaper diagnostic,13,3->4,petals,are,10,10,1,10,9,9,9,41,1,9,9,True,are,True,9.0,10.0,10.0,0.0,0.0,1.0,1.3182673054624485
nonpaper diagnostic,13,4->5,are,done,19,10,1,10,10,10,10,46,1,9,9,True,done,True,10.0,9.3,10.0,0.0,0.1,0.9,1.428295838344782
nonpaper diagnostic,13,5->6,done,up,19,10,2,20,8,8,8,32,1,8,8,True,up,True,8.0,10.0,10.0,0.0,0.0,1.0,1.5545522423653515
nonpaper diagnostic,13,6->7,up,close,28,10,0,0,10,10,10,40,1,10,10,True,close,True,10.0,10.0,10.0,0.0,0.0,1.0,1.3539329563157174
nonpaper diagnostic,14,1->2,So,all,100,10,2,18,32,32,32,46,,0,0,False,they,False,32.0,8.625,10.0,0.0,0.0625,0.9375,1.2316534960134284
nonpaper diagnostic,14,2->3,all,the,28,10,1,10,9,9,9,33,1,9,9,True,the,True,9.0,10.0,10.0,0.0,0.0,1.0,1.0781185897171077
nonpaper diagnostic,14,3->4,the,little,19,10,1,10,11,11,11,47,1,8,8,True,little,True,11.0,9.181818181818182,10.0,0.0,0.0,1.0,0.8666104723842398
nonpaper diagnostic,14,4->5,little,demons,19,10,0,0,28,28,28,44,1,7,7,True,demons,True,28.0,6.535714285714286,5.0,0.0,0.10714285714285714,0.8928571428571429,0.9187400821833772
nonpaper diagnostic,14,5->6,demons,came,10,10,1,10,9,9,9,38,1,9,9,True,came,True,9.0,10.0,10.0,0.0,0.0,1.0,1.5560383111509046
nonpaper diagnostic,14,6->7,came,dragging,19,10,0,0,12,12,12,43,1,8,8,True,dragging,True,12.0,8.75,10.0,0.0,0.08333333333333333,0.9166666666666666,1.208149608452982
nonpaper diagnostic,15,1->2,Cecily,'s,100,10,0,0,24,24,24,47,1,10,10,True,'s,True,24.0,6.958333333333333,7.0,0.0,0.16666666666666666,0.8333333333333334,0.8679451738530579
nonpaper diagnostic,15,2->3,'s,heart,10,10,2,20,8,8,8,34,1,8,8,True,heart,True,8.0,10.0,10.0,0.0,0.0,1.0,1.2710103180818677
nonpaper diagnostic,15,3->4,heart,was,28,10,0,0,27,27,27,46,1,7,7,True,was,True,27.0,6.666666666666667,5.0,0.0,0.0,1.0,0.9124200905276979
nonpaper diagnostic,15,4->5,was,on,10,10,3,30,7,7,7,29,1,7,7,True,on,True,7.0,10.0,10.0,0.0,0.0,1.0,1.3264194542289098
nonpaper diagnostic,15,5->6,on,fire,37,10,4,37,24,24,24,53,1,4,5,True,fire,True,24.0,6.125,5.0,0.0,0.0,1.0,0.8209188452313626
nonpaper diagnostic,15,6->7,fire,with,46,10,0,0,11,11,11,45,1,8,8,True,with,True,11.0,8.545454545454545,10.0,0.0,0.09090909090909091,0.9090909090909091,1.159180475874143
nonpaper diagnostic,16,1->2,``,And,100,10,8,72,61,61,61,46,,0,0,False,I,False,61.0,11.78688524590164,10.0,0.0,0.0,1.0,1.865702691162259
nonpaper diagnostic,16,2->3,And,I,82,10,7,63,38,38,38,43,1,2,6,True,I,True,38.0,5.7631578947368425,5.0,0.0,0.02631578947368421,0.9736842105263158,0.9413637373451744
nonpaper diagnostic,16,3->4,I,to,73,10,5,45,79,79,79,50,,0,0,False,'ve,False,79.0,7.506329113924051,7.0,0.0,0.012658227848101266,0.9873417721518988,0.7888776146177516
nonpaper diagnostic,16,4->5,to,see,55,10,3,27,73,73,73,63,23,1,2,True,finish,False,73.0,5.876712328767123,6.0,0.0,0.0136986301369863,0.9863013698630136,0.4309377214960522
nonpaper diagnostic,16,5->6,see,Miss,37,10,2,19,31,31,31,44,1,6,7,True,Miss,True,31.0,5.935483870967742,4.0,0.0,0.03225806451612903,0.967741935483871,0.8098016798301263
nonpaper diagnostic,16,6->7,Miss,Marsch,28,10,0,0,10,10,10,47,1,10,10,True,Marsch,True,10.0,10.0,10.0,0.0,0.0,1.0,1.3539329563157172
nonpaper diagnostic,17,1->2,For,he,100,10,0,0,13,13,13,52,1,10,10,True,he,True,13.0,8.692307692307692,10.0,0.0,0.0,1.0,1.1760243248502091
nonpaper diagnostic,17,2->3,he,wished,10,10,1,10,9,9,9,40,1,9,9,True,wished,True,9.0,10.0,10.0,0.0,0.0,1.0,1.4906512845865791
nonpaper diagnostic,17,3->4,wished,to,19,10,0,0,10,10,10,55,1,10,10,True,to,True,10.0,10.0,10.0,0.0,0.0,1.0,1.460929908875522
nonpaper diagnostic,17,4->5,to,challenge,10,10,1,10,9,9,9,38,1,9,9,True,challenge,True,9.0,10.0,10.0,0.0,0.0,1.0,0.9586386593586584
nonpaper diagnostic,17,5->6,challenge,the,19,10,1,10,9,9,9,33,1,9,9,True,the,True,9.0,10.0,10.0,0.0,0.0,1.0,1.4371528083066767
nonpaper diagnostic,17,6->7,the,Spirit,19,10,0,0,33,33,33,45,1,6,6,True,Spirit,True,33.0,6.03030303030303,5.0,0.0,0.030303030303030304,0.9696969696969697,0.8361341532577257
nonpaper diagnostic,18,1->2,`,Shall,100,10,5,45,76,76,76,44,,0,0,False,what,False,76.0,9.289473684210526,10.0,0.0,0.013157894736842105,0.9868421052631579,1.1743720188192328
nonpaper diagnostic,18,2->3,Shall,I,55,10,1,10,10,10,10,47,1,9,9,True,I,True,10.0,9.3,10.0,0.0,0.1,0.9,1.2405161866023233
nonpaper diagnostic,18,3->4,I,never,19,10,2,20,17,17,17,32,1,6,6,True,never,True,17.0,7.470588235294118,7.0,0.0,0.0,1.0,0.8411399943796471
nonpaper diagnostic,18,4->5,never,be,28,10,1,9,27,27,27,43,1,6,6,True,be,True,27.0,6.814814814814815,7.0,0.0,0.14814814814814814,0.8518518518518519,1.0902839067592514
nonpaper diagnostic,18,5->6,be,able,19,10,4,40,8,8,8,36,1,6,6,True,able,True,8.0,9.125,10.0,0.0,0.0,1.0,1.224199151336953
nonpaper diagnostic,18,6->7,able,to,46,10,0,0,24,24,24,54,1,4,4,True,to,True,24.0,6.333333333333333,5.0,0.0,0.08333333333333333,0.9166666666666666,0.873351504879846
nonpaper diagnostic,19,1->2,``,Then,100,10,6,55,61,61,61,46,28,1,1,True,I,False,61.0,11.78688524590164,10.0,0.0,0.0,1.0,1.865702691162259
nonpaper diagnostic,19,2->3,Then,--,64,10,2,18,33,33,33,54,2,3,3,True,how,False,33.0,8.121212121212121,7.0,0.0,0.0,1.0,0.9774825577887052
nonpaper diagnostic,19,3->4,--,you,28,10,0,0,11,11,11,42,1,10,10,True,you,True,11.0,9.454545454545455,10.0,0.0,0.0,1.0,0.9591668221204582
nonpaper diagnostic,19,4->5,you,may,10,10,0,0,10,10,10,40,1,10,10,True,may,True,10.0,10.0,10.0,0.0,0.0,1.0,1.2019972836807935
nonpaper diagnostic,19,5->6,may,have,10,10,1,10,9,9,9,45,1,9,9,True,have,True,9.0,10.0,10.0,0.0,0.0,1.0,1.4965955597287908
nonpaper diagnostic,19,6->7,have,it,19,10,0,0,9,9,9,38,1,8,8,True,it,True,9.0,9.222222222222221,10.0,0.0,0.1111111111111111,0.8888888888888888,0.8575859819410646
nonpaper diagnostic,20,1->2,He,did,100,10,4,37,33,33,33,42,,0,0,False,has,False,33.0,8.484848484848484,10.0,0.0,0.030303030303030304,0.9696969696969697,1.1983041672978025
nonpaper diagnostic,20,2->3,did,n't,46,10,2,19,16,16,16,45,1,7,7,True,n't,True,16.0,7.5625,7.0,0.0,0.0,1.0,0.8256355030516784
nonpaper diagnostic,20,3->4,n't,wish,28,10,3,29,35,35,35,49,1,3,3,True,wish,True,35.0,6.3428571428571425,6.0,0.0,0.05714285714285714,0.9428571428571428,0.8246141208626149
nonpaper diagnostic,20,4->5,wish,Reddy,37,10,1,10,10,10,10,34,1,9,9,True,Reddy,True,10.0,9.7,10.0,0.0,0.0,1.0,1.3756962344654984
nonpaper diagnostic,20,5->6,Reddy,any,19,10,1,9,21,21,21,46,1,9,9,True,any,True,21.0,7.476190476190476,8.0,0.0,0.0,1.0,1.1471398314307035
nonpaper diagnostic,20,6->7,any,harm,19,10,0,0,22,22,22,45,1,6,6,True,harm,True,22.0,6.7272727272727275,6.0,0.0,0.0,1.0,0.9982103640489832
